com_news_amount,com_title_list,ceo_news_amount,ceo_title_list,alpha_news_amount,alpha_news_sentiment_mean,date_global_quote,open_price,high_price,low_price,closing_price,volume,date_federal_funds_rate,federal_funds_rate,date_currency_exchange_rate,currency_exchange_rate,date_cpi,cpi,date_inflation,inflation,date_unenployment,unemployment,date_eps,eps,date_gdp,gdp,date_retail_sales,retail_sales,market_capitalization,ebitda,pe_ratio,peg_ratio,book_value,dividend_per_share,dividend_yield,eps.1,revenue_per_share_ttm,profit_margin,operating_margin_ttm,return_on_assets_ttm,return_on_equity_ttm,revenue_ttm,gross_profit_ttm,diluted_eps_ttm,quarterly_earnings_growth_yoy,quarterly_revenue_growth_yoy,analyst_target_price,trailing_pe,forward_pe,price_to_sales_ratio_ttm,price_to_book_ratio,ev_to_revenue,ev_to_ebitda,beta,week_high_52,week_low_52,day_moving_average_50,day_moving_average_200,shares_outstanding,fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,fiscalDateEnding.1,reportedCurrency.1,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda.1,netIncome,com_title_finbert,ceo_title_finbert,date,mean_price,next_day_percentage,weekday,price_change_1,price_change_3,next_day_percentage_predicted,depot_value,buy_or_sell
2,"['Decoding Adobe Inc (ADBE): A Strategic SWOT Insight', ""Insightful Analysis of Adobe Inc's Strengths, Weaknesses, Opportunities, and Threats"", 'Google addressed 2 Chrome zero-days demonstrated at Pwn2Own 2024', 'Google addressed two zero-day vulnerabilities in the Chrome web browser that have been demonstrated during the Pwn2Own Vancouver 2024. Google addressed several vulnerabilities in the Chrome web browser this week, including two zero-day vulnerabilities, tracke…']",0,0,4,0.18302425,2024-03-28,508.12,509.0,500.26,504.6,3897003.0,2024-03-27,5.33,2024-03-29 10:11:02,151.329,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,225971192000,1079000000,48.27,1.872,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,621.87,48.27,28.09,11.33,14.63,11.2,31.25,1.294,638.25,331.89,572.54,553.08,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,0.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,0.0,2138000000,0.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,-0.1484598368406295,-0.0833329657713572,2024-03-28,0.8746269173205528,-0.10719690600302645,3,0.9929042491025961,1.005290005667863,-1.6835081558786802,1.2567288051560679,-1
5,"['American\xa0fast-fashion\xa0firm Hot Topic hit by credential stuffing attacks', 'Hot Topic suffered credential stuffing attacks that exposed customers’ personal information and partial payment data. Hot Topic, Inc.\xa0is an American\xa0fast-fashion\xa0company specializing in\xa0counterculture-related\xa0clothing\xa0and\xa0accessories, as well as licensed musi…', 'Evercore ISI Reiterates “Outperform” Rating for Adobe (NASDAQ:ADBE)', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “outperform” rating reissued by analysts at Evercore ISI in a report released on Wednesday, Benzinga reports. They presently have a $650.00 price target on the software company’s stock. Evercore ISI’s targ…', 'Adobe (NASDAQ:ADBE) Stock Rating Reaffirmed by Mizuho', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “buy” rating reaffirmed by equities research analysts at Mizuho in a report released on Wednesday, Benzinga reports. They currently have a $680.00 price objective on the software company’s stock. Mizuho’s …', 'Adobe (NASDAQ:ADBE) Stock Rating Reaffirmed by Royal Bank of Canada', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “outperform” rating restated by equities research analysts at Royal Bank of Canada in a report released on Wednesday, Benzinga reports. They presently have a $630.00 price objective on the software company…', 'BMO Capital Markets Reiterates Outperform Rating for Adobe (NASDAQ:ADBE)', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “outperform” rating reissued by research analysts at BMO Capital Markets in a research note issued to investors on Wednesday, Benzinga reports. They presently have a $610.00 target price on the software co…']",0,0,3,0.2957433333333333,2024-03-29,507.3375,508.48,500.0225,503.9725,3423044.25,2024-03-28,5.33,2024-03-30 10:11:34,151.303,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,574.09,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.3333319624265035,0.0,2024-03-29,0.8736893443261154,-0.10731194108364317,4,0.9989280309399697,0.9939826479793705,-0.14904442451870362,1.2565607247899995,0
5,"['Adobe’s (ADBE) “Outperform” Rating Reiterated at Oppenheimer', 'Oppenheimer restated their outperform rating on shares of Adobe (NASDAQ:ADBE – Free Report) in a research note issued to investors on Wednesday, Benzinga reports. The firm currently has a $660.00 price target on the software company’s stock. Several other res…', 'Adobe’s (ADBE) “Overweight” Rating Reiterated at Piper Sandler', 'Piper Sandler reiterated their overweight rating on shares of Adobe (NASDAQ:ADBE – Free Report) in a research report released on Wednesday morning, Benzinga reports. Piper Sandler currently has a $700.00 price target on the software company’s stock. A number …', 'Adobe (NASDAQ:ADBE) Stock Rating Reaffirmed by JMP Securities', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “market perform” rating reiterated by research analysts at JMP Securities in a report issued on Thursday, Benzinga reports. ADBE has been the topic of several other research reports. TD Cowen dropped their…', 'DA Davidson Reiterates Buy Rating for Adobe (NASDAQ:ADBE)', 'Adobe (NASDAQ:ADBE – Get Free Report)‘s stock had its “buy” rating reiterated by analysts at DA Davidson in a research report issued to clients and investors on Thursday, Benzinga reports. They presently have a $685.00 target price on the software company’s s…', 'Public Health Marketing & Digital Communications Campaign Outreach & Stakeholder Engagement Lead', 'Summary Description:\nICF, Inc., is seeking a communications professional with prior public health campaign experience to lead outreach and stakeholder engagement efforts for a public health campaign ...']",0,0,2,0.134814,2024-03-30,506.555,507.96000000000004,499.78499999999997,503.345,2949085.5,2024-03-28,5.33,2024-03-31 09:11:34,151.303,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,621.87,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.1248666569590568,0.0,2024-03-30,0.8727517713316781,-0.10742722332224286,5,0.9989268805891636,0.990775523833375,-0.35355063559344657,1.2553926444239307,-1
0,0,0,0,1,0.131223,2024-03-31,505.77250000000004,507.44,499.5475,502.7175,2475126.75,2024-03-28,5.33,2024-04-01 09:11:02,151.364,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,101.93,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,34.13,0.0,0.0,101.93,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,576.1,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.088422030210495,0.0,2024-03-31,0.8718141983372408,-0.1075427535162321,6,0.9989257277667776,0.9967840928199092,-0.11712961375050998,1.2553086042408965,0
4,"['Info stealer attacks target macOS users', 'Experts warn of info stealer malware, including Atomic Stealer, targeting Apple macOS users via malicious ads and rogue websites. Jamf Threat Labs researchers analyzed info stealer malware attacks targeting macOS users via malicious ads and rogue websites. On…', '重要ファイルの不正利用を防止する情報漏洩対策ソフト「トランセーファー BASIC Ver.4.4」2024年4月1日発売\u3000～Adobe Acrobat Reader /Adobe Acrobat バージョン2024に対応～', 'セキュリティソフトウェア製品の開発・販売を行うティエスエスリンクは、情報漏洩対策ソフト「トランセーファー BASIC Ver.4.4」を2024年4月1日に発売しました。 最新版では、Adobe Acrobat Reader および Adobe Acrobat バージョン2024に対応しました。プレスリリース', 'Amazonで、2024年新生活SALE Finalのビッグセールが開催！ 私が購入して本当によかったものを紹介します', '※本ページは、アフィリエイト広告を利用しています。 Amazon 新生活SALE Finalが、4/1の本日まで開催しています！ 新生活SALE Finalは通常のセールよりもかなり安くなっており、非常にお買い得です。 ...記事の続きを読む', 'Adobe 推出 Project Music GenAI Control，會是下個版權戰場嗎？', '這兩年 AI 掀起影像創作熱潮，但音樂創作似乎未跟上潮流。不過局面即將改變。Adobe 展示劃時代 Project Music GenAI Control 雛形，讓音樂創作不再是專業人士專利。但看似美好的未來，隱藏著龐大的版權隱憂。 人工智慧作曲時代來臨？Adobe新工具版權爭議大哉問 想像一下，只...']",0,0,2,0.2107485,2024-04-01,504.99,506.92,499.31,502.09,2001168.0,2024-03-29,5.33,2024-04-02 09:11:01,151.61,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,226060796000,1079000000,48.29,1.872,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.45,-0.498,0.113,575.73,48.29,28.09,11.34,14.62,11.2,31.24,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.5,0.0,2024-04-01,0.8708766253428036,-1.3712245009461999,0,0.9989245724648377,0.9967806417674908,-0.4389487938541612,1.2542245640578624,-1
2,"['PandaBuy data breach allegedly impacted over 1.3 million customers', 'Threat actors claimed the hack of the PandaBuy online shopping platform and leaked data belonging to more than 1.3 million customers. At least two threat actors claimed the hack of the PandaBuy online shopping platform and leaked data of more than 1.3 million…', 'Epson Increases Production Efficiency and Productivity for Textile Print Shops with Two New Industrial Dye-Sublimation Printers', 'Epson Increases Production Efficiency and Productivity for Textile Print Shops with Two New Industrial Dye-Sublimation Printers           PR Newswire           New High Performance Industrial SureColor F-Series Printers Feature Optional Larger     Roll...']",0,0,1,0.344875,2024-04-02,494.403,500.75,491.34,499.21,3073102.0,2024-04-01,5.33,2024-04-03 09:11:33,151.761,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,224936313000,1079000000,47.86,1.863,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.49,-0.498,0.113,621.87,47.86,27.93,11.28,14.55,11.15,31.08,1.294,638.25,331.89,570.71,553.23,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0,2024-04-02,0.8589349516830896,0.1126553165302191,1,0.986287754990538,0.9841686718922308,0.44987007133129,1.253689362827637,0
4,"['Sutrix Solutions Japan、「2024 Adobe Digital Experience Emerging Partner of the Year JAPAN」を受賞', '「Adobe Digital Experience Partner Awards 2024」において、年間を通じて最もビジネスが成長し、お客様の成功に貢献したパートナー企業を表彰。 Sutrix Solutions Japan合同会社（本社：東京都港区\u3000代表：築地 聡\u3000以下、Sutrix Japan）は、アドビ株式会社（本社：東京都品川区\u3000代表取締役社長：Claire Darley\u3000以下、アドビ）...\nThe post Sutrix Solutions Japan、「2024 Adobe Digital Exp…', '福島差別につながる画像、Japan Todayが使用の経緯を回答。魚に放射能標識、「福島の記事に関連」', 'Japan Todayの記事。魚に放射能標識を重ねた画像を使用している（現在は削除）【関連記事はこちら】複数メディアが「福島差別画像」を使用。魚に放射能マーク、画像検索で判明。取材に「中国・韓国からの見方を表現」\r\nインターネット上で画像の売買ができる「オンライン画像マーケットサイト」に、福島への差別や偏見を助長するイメージ画像が出回っている問題で、実際に同種の画像をダウンロードして使用していたメディアが新たに取材に応じた。\r\nメディアは、外国人向けに日本のニュースを配信する「Japan Today（ジャパントゥ…', 'Highly sensitive files mysteriously disappeared from EUROPOL headquarters', 'Serious security breach hits EU police agency A batch of highly sensitive files containing the personal information of top Europol executives mysteriously disappeared last summer The website Politico reported that the Europol has suffered a serious security b…', 'Scathing federal report rips Microsoft for shoddy security, insincerity in response to Chinese hack', 'BOSTON (AP) — In a scathing indictment of Microsoft corporate security and transparency, a Biden administration-appointed review board issued a report Tuesday saying “a cascade of errors” by the tech giant let state-backed Chinese cyber operators break into e…']",0,0,1,0.309857,2024-04-03,497.36,498.86,494.71,497.01,2520915.0,2024-04-02,5.33,2024-04-04 09:11:01,151.722,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,223646073000,1079000000,47.63,1.852,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.48,-0.498,0.113,621.87,47.63,27.78,11.22,14.47,11.08,30.9,1.294,638.25,331.89,566.63,553.45,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0,2024-04-03,0.8599025875716968,-0.32495950582008826,2,1.0011265531653022,0.9863369846599627,-0.13692879829918303,1.2537327302761831,0
6,"['Aerospike reels in $109M to accelerate its high-speed database', 'Aerospike Inc., which sells a highly scalable, real-time NoSQL database management system, said today it closed a $109 million investment round led by Sumeru Equity Partners LP with participation from Alsop Louie Partners LLC. That brings its total funding to…', 'Aerospike Closes $109M in Growth Capital from Sumeru Equity Partners', 'Aerospike announced the close of a $109M growth capital investment from Sumeru Equity Partners with additional investment from Alsop Louie Partners.......', 'Ivanti fixed for 4 new issues in Connect Secure and Policy Secure', 'Ivanti addressed four flaws impacting Connect Secure and Policy Secure Gateways that could lead to code execution and denial-of-service (DoS) condition. Ivanti has released security updates to address four security flaws impacting Connect Secure and Policy Se…', 'Jackson County, Missouri, discloses a ransomware attack', 'Jackson County, Missouri, confirmed that a ransomware attack has disrupted several county services. A ransomware attack disrupted several services of the Jackson County, Missouri. The County Executive Frank White, Jr. declared a state of emergency. “Jackson C…', '3 of the best ASX ETFs to buy now', 'Here are a few ETFs that could be used to strengthen an investment portfolio.\nThe post 3 of the best ASX ETFs to buy now appeared first on The Motley Fool Australia.', 'アドビ、「2024 Adobe Experience Maker Awards」の受賞者を発表', '[アドビ株式会社]\n【2024年4月4日】 \nアドビ株式会社（本社：東京都品川区、代表取締役社長：クレア ダーレイ、以下 アドビ）は本日、「https://www.adobeexperienceawards.com/」のファイナリストから各賞のカテゴリにおける国内...']",0,0,3,0.1907876666666667,2024-04-04,503.56,504.11,486.7,487.11,3381201.0,2024-04-03,5.33,2024-04-05 09:11:31,151.414,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-02-01,3.9,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,223619219000,1079000000,47.61,1.852,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.44,-0.498,0.113,621.87,47.61,27.78,11.22,14.47,11.08,30.9,1.272,638.25,331.89,564.5,553.48,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0,2024-04-04,0.8571082523725897,-1.824393887397302,3,0.9967504049417991,0.9841902141249982,-1.4069203490671787,1.2526074939249947,-1
0,0,1,"['Adobe: Strong Fundamentals Overshadowed By Growth Uncertainty, Hold Rating', ""Adobe's focus on Customer Experience with AI tools shows promise, but needs to translate to faster revenue growth. Read more on ADBE stock here.""]",4,0.24056625,2024-04-05,488.84,490.09,481.28,485.12,4968712.0,2024-04-04,5.33,2024-04-06 09:11:34,151.609,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-03-01,3.8,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,218225279000,1079000000,47.43,1.844,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.27,-0.498,0.113,621.87,47.43,27.62,10.95,14.4,10.8,30.13,1.272,638.25,331.89,564.5,553.48,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.4963008165359497,0.0,2024-04-05,0.8414712218079263,-0.20664874340086126,4,0.981756061126027,0.9796681578262207,0.13511759306025015,1.2522570841652847,0
2,"['Cisco warns of XSS flaw in end-of-life small business routers', 'Cisco warns customers of Small Business RV016, RV042, RV042G, RV082, RV320, and RV325 Routers Cross-Site scripting flaw. Cisco warns of a Small Business RV016, RV042, RV042G, RV082, RV320, and RV325 routers Cross-Site scripting (XSS) flaw. The medium severity…', 'Financial Survey: Adobe (NASDAQ:ADBE) & Information Analysis (OTCMKTS:IAIC)', 'Adobe (NASDAQ:ADBE – Get Free Report) and Information Analysis (OTCMKTS:IAIC – Get Free Report) are both computer and technology companies, but which is the superior business? We will contrast the two companies based on the strength of their dividends, profit…']",0,0,0,0.0,2024-04-06,487.4866666666666,489.05333333333334,479.93,484.84,4458015.333333333,2024-04-04,5.33,2024-04-07 09:11:33,151.609,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-03-01,3.8,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,218269549000,1079000000,46.33,1.799,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.47,-0.498,0.113,621.87,46.33,26.95,10.9,14.05,10.76,30.0,1.272,638.25,331.89,559.87,553.43,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.2018330693244934,0.0,2024-04-06,0.8397323321019804,-0.20707666472639108,5,0.9979335125659914,0.9765435576526456,-0.2869028341262693,1.2512181174368189,-1
1,"['Over 92,000 Internet-facing D-Link NAS devices can be easily hacked', 'A researcher disclosed an arbitrary command injection and hardcoded backdoor issue in multiple end-of-life D-Link NAS models. A researcher who goes online with the moniker ‘Netsecfish’ disclosed a new arbitrary command injection and hardcoded backdoor flaw, t…']",0,0,2,0.1210914999999999,2024-04-07,486.1333333333333,488.01666666666665,478.58,484.56,3947318.6666666665,2024-04-04,5.33,2024-04-08 09:11:02,151.897,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-03-01,3.8,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,217333760000,1079000000,46.33,1.799,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.47,-0.498,0.113,621.87,46.33,26.95,10.95,14.05,10.76,30.0,1.272,638.25,331.89,559.87,553.43,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,-0.8185923099517822,0.0,2024-04-07,0.8379934423960343,-0.20750636197988115,6,0.9979292333527361,0.9776984879988695,0.01945771406832394,1.251198634072586,0
1,"['Материнская плата MSI MPG Z790 Edge Ti Max WiFi на чипсете Intel Z790: черно-серебристый дизайн, поддержка SSD с интерфейсом PCIe 5.0, контроллер Wi-Fi 7 и Bluetooth 5.4', 'Материнская плата MSI MPG Z790 Edge Ti Max WiFi — представитель почти флагманской серии MPG с примерной стоимостью в районе 50 тысяч рублей. У нее 17 USB-портов, включая 5 USB 3.2 Gen2 и 2 USB 3.2 Gen2×2, 1 полноценный слот PCIe 5.0 х16, 5 слотов M.2 (один по…']",0,0,5,0.3062464,2024-04-08,484.78,486.98,477.23,484.28,3436622.0,2024-04-05,5.33,2024-04-09 09:11:01,151.888,2024-02-01,310.326,2022-01-01,8.00279982052121,2024-03-01,3.8,2024-02-29,4.48,2023-10-01,5761.525,2024-02-01,555127.0,217333760000,1079000000,46.33,1.799,34.13,0.0,0.0,4.48,43.76,0.241,0.368,0.157,0.324,19936000000,15441000000,10.47,-0.498,0.113,621.87,46.33,26.95,10.9,14.05,10.76,30.0,1.272,638.25,331.89,559.87,553.43,448000000,2024-03-01,USD,28751000000,10008000000,6254000000,6820000000,0.0,2057000000,19754000000,1988000000,0.0,14825000000,2022000000,12803000000,566000000,0.0,566000000,1131000000.0,1265000000,13291000000,9537000000,300000000,12220000000,1497000000,0.0,1616000000,451000000.0,2138000000,1497000000.0,0.0,2138000000,0.0,435000000,15460000000,30109000000,33809000000,0,453000000,2024-03-01,USD,4592000000,5182000000,590000000,42000000,907000000,1704000000,939000000,3685000000,0.0,-27000000,0.0,27000000,0.0,70000000,0.0,84000000,968000000,348000000,27000000,620000000,628000000,995000000,1079000000,620000000,0.0,0.0,2024-04-08,0.8362545526900884,1.132795729515279,0,0.9979249363802012,0.9938005376979742,-0.039653363817614654,1.2511791507083532,0
